NDate,NTime,MeaValue,Weight,RecNo
2020/9/30 ,7:3:41  ,44.1  ,A,12071 
2020/9/30 ,7:3:43  ,44.1  ,A,12072 
2020/9/30 ,7:3:45  ,43.9  ,A,12073 
2020/9/30 ,7:3:47  ,43.9  ,A,12074 
2020/9/30 ,7:3:49  ,44.0  ,A,12075 
2020/9/30 ,7:3:51  ,44.0  ,A,12076 
2020/9/30 ,7:3:53  ,44.0  ,A,12077 
2020/9/30 ,7:3:55  ,44.0  ,A,12078 
2020/9/30 ,7:3:57  ,43.9  ,A,12079 
2020/9/30 ,7:3:59  ,43.9  ,A,12080 
2020/9/30 ,7:4:1   ,43.9  ,A,12081 
2020/9/30 ,7:4:3   ,43.9  ,A,12082 
2020/9/30 ,7:4:5   ,44.1  ,A,12083 
2020/9/30 ,7:4:7   ,44.6  ,A,12084 
2020/9/30 ,7:4:9   ,43.9  ,A,12085 
2020/9/30 ,7:4:11  ,44.0  ,A,12086 
2020/9/30 ,7:4:13  ,43.9  ,A,12087 
2020/9/30 ,7:4:15  ,44.0  ,A,12088 
2020/9/30 ,7:4:17  ,43.9  ,A,12089 
2020/9/30 ,7:4:19  ,43.9  ,A,12090 
2020/9/30 ,7:4:21  ,43.9  ,A,12091 
2020/9/30 ,7:4:23  ,43.9  ,A,12092 
2020/9/30 ,7:4:25  ,44.0  ,A,12093 
2020/9/30 ,7:4:27  ,44.0  ,A,12094 
2020/9/30 ,7:4:29  ,43.9  ,A,12095 
2020/9/30 ,7:4:31  ,43.9  ,A,12096 
2020/9/30 ,7:4:33  ,43.9  ,A,12097 
2020/9/30 ,7:4:35  ,44.0  ,A,12098 
2020/9/30 ,7:4:37  ,43.9  ,A,12099 
2020/9/30 ,7:4:39  ,43.9  ,A,12100 
2020/9/30 ,7:4:41  ,48.7  ,A,12101 
2020/9/30 ,7:4:43  ,52.6  ,A,12102 
2020/9/30 ,7:4:45  ,50.5  ,A,12103 
2020/9/30 ,7:4:47  ,51.0  ,A,12104 
2020/9/30 ,7:4:49  ,52.1  ,A,12105 
2020/9/30 ,7:4:51  ,43.8  ,A,12106 
2020/9/30 ,7:4:53  ,43.9  ,A,12107 
2020/9/30 ,7:4:55  ,43.7  ,A,12108 
2020/9/30 ,7:4:57  ,43.8  ,A,12109 
2020/9/30 ,7:4:59  ,43.8  ,A,12110 
2020/9/30 ,7:5:1   ,52.7  ,A,12111 
2020/9/30 ,7:5:3   ,55.8  ,A,12112 
2020/9/30 ,7:5:5   ,53.6  ,A,12113 
2020/9/30 ,7:5:7   ,53.0  ,A,12114 
2020/9/30 ,7:5:9   ,44.0  ,A,12115 
2020/9/30 ,7:5:11  ,43.9  ,A,12116 
2020/9/30 ,7:5:13  ,43.9  ,A,12117 
2020/9/30 ,7:5:15  ,43.8  ,A,12118 
2020/9/30 ,7:5:17  ,45.6  ,A,12119 
2020/9/30 ,7:5:25  ,44.4  ,A,12120 
2020/9/30 ,7:5:27  ,44.4  ,A,12121 
2020/9/30 ,7:5:29  ,44.4  ,A,12122 
2020/9/30 ,7:5:31  ,43.8  ,A,12123 
2020/9/30 ,7:5:33  ,43.8  ,A,12124 
2020/9/30 ,7:5:35  ,43.8  ,A,12125 
2020/9/30 ,7:5:37  ,43.9  ,A,12126 
2020/9/30 ,7:5:39  ,43.8  ,A,12127 
2020/9/30 ,7:5:41  ,43.7  ,A,12128 
2020/9/30 ,7:5:43  ,43.7  ,A,12129 
2020/9/30 ,7:5:45  ,43.8  ,A,12130 
2020/9/30 ,7:5:47  ,43.8  ,A,12131 
2020/9/30 ,7:5:49  ,43.8  ,A,12132 
2020/9/30 ,7:5:51  ,43.8  ,A,12133 
2020/9/30 ,7:5:53  ,43.8  ,A,12134 
2020/9/30 ,7:5:55  ,43.8  ,A,12135 
2020/9/30 ,7:5:57  ,43.9  ,A,12136 
2020/9/30 ,7:5:59  ,43.9  ,A,12137 
2020/9/30 ,7:6:1   ,43.9  ,A,12138 
2020/9/30 ,7:6:3   ,43.9  ,A,12139 
2020/9/30 ,7:6:5   ,43.8  ,A,12140 
2020/9/30 ,7:6:7   ,43.8  ,A,12141 
2020/9/30 ,7:6:9   ,43.9  ,A,12142 
2020/9/30 ,7:6:11  ,43.9  ,A,12143 
2020/9/30 ,7:6:13  ,43.8  ,A,12144 
2020/9/30 ,7:6:15  ,43.8  ,A,12145 
2020/9/30 ,7:6:17  ,43.8  ,A,12146 
2020/9/30 ,7:6:19  ,43.8  ,A,12147 
2020/9/30 ,7:6:21  ,43.9  ,A,12148 
2020/9/30 ,7:6:23  ,43.8  ,A,12149 
2020/9/30 ,7:6:25  ,43.8  ,A,12150 
2020/9/30 ,7:6:27  ,43.9  ,A,12151 
2020/9/30 ,7:6:29  ,43.8  ,A,12152 
2020/9/30 ,7:6:31  ,43.8  ,A,12153 
2020/9/30 ,7:6:33  ,43.9  ,A,12154 
2020/9/30 ,7:6:35  ,43.9  ,A,12155 
2020/9/30 ,7:6:37  ,43.9  ,A,12156 
2020/9/30 ,7:6:39  ,43.9  ,A,12157 
2020/9/30 ,7:6:41  ,44.0  ,A,12158 
2020/9/30 ,7:6:43  ,43.9  ,A,12159 
2020/9/30 ,7:6:45  ,43.9  ,A,12160 
2020/9/30 ,7:6:47  ,43.9  ,A,12161 
2020/9/30 ,7:6:49  ,43.9  ,A,12162 
2020/9/30 ,7:6:51  ,43.9  ,A,12163 
2020/9/30 ,7:6:53  ,49.7  ,A,12164 
2020/9/30 ,7:6:55  ,54.7  ,A,12165 
2020/9/30 ,7:6:57  ,53.5  ,A,12166 
2020/9/30 ,7:6:59  ,48.1  ,A,12167 
2020/9/30 ,7:7:1   ,43.8  ,A,12168 
2020/9/30 ,7:7:3   ,43.9  ,A,12169 
2020/9/30 ,7:7:5   ,43.8  ,A,12170 
2020/9/30 ,7:7:7   ,43.8  ,A,12171 
2020/9/30 ,7:7:9   ,43.8  ,A,12172 
2020/9/30 ,7:7:11  ,43.8  ,A,12173 
2020/9/30 ,7:7:13  ,43.8  ,A,12174 
2020/9/30 ,7:7:15  ,44.0  ,A,12175 
2020/9/30 ,7:7:17  ,44.0  ,A,12176 
2020/9/30 ,7:7:19  ,43.9  ,A,12177 
2020/9/30 ,7:7:21  ,50.5  ,A,12178 
2020/9/30 ,7:7:23  ,50.5  ,A,12179 
2020/9/30 ,7:7:31  ,54.7  ,A,12180 
2020/9/30 ,7:7:33  ,55.4  ,A,12181 
2020/9/30 ,7:7:35  ,55.5  ,A,12182 
2020/9/30 ,7:7:37  ,47.9  ,A,12183 
2020/9/30 ,7:7:39  ,50.3  ,A,12184 
2020/9/30 ,7:7:41  ,49.7  ,A,12185 
2020/9/30 ,7:7:43  ,52.0  ,A,12186 
2020/9/30 ,7:7:45  ,43.7  ,A,12187 
2020/9/30 ,7:7:47  ,44.4  ,A,12188 
2020/9/30 ,7:7:49  ,43.7  ,A,12189 
2020/9/30 ,7:7:51  ,43.8  ,A,12190 
2020/9/30 ,7:7:53  ,43.8  ,A,12191 
2020/9/30 ,7:7:55  ,43.8  ,A,12192 
2020/9/30 ,7:7:57  ,43.7  ,A,12193 
2020/9/30 ,7:7:59  ,43.8  ,A,12194 
2020/9/30 ,7:8:1   ,43.9  ,A,12195 
2020/9/30 ,7:8:3   ,43.9  ,A,12196 
2020/9/30 ,7:8:5   ,47.4  ,A,12197 
2020/9/30 ,7:8:7   ,48.3  ,A,12198 
2020/9/30 ,7:8:9   ,44.1  ,A,12199 
2020/9/30 ,7:8:11  ,44.0  ,A,12200 
2020/9/30 ,7:8:13  ,46.8  ,A,12201 
2020/9/30 ,7:8:15  ,58.8  ,A,12202 
2020/9/30 ,7:8:17  ,49.2  ,A,12203 
2020/9/30 ,7:8:19  ,51.6  ,A,12204 
2020/9/30 ,7:8:21  ,51.5  ,A,12205 
2020/9/30 ,7:8:23  ,51.5  ,A,12206 
2020/9/30 ,7:8:25  ,45.4  ,A,12207 
2020/9/30 ,7:8:27  ,48.0  ,A,12208 
2020/9/30 ,7:8:29  ,54.5  ,A,12209 
2020/9/30 ,7:8:31  ,54.5  ,A,12210 
2020/9/30 ,7:8:33  ,47.3  ,A,12211 
2020/9/30 ,7:8:35  ,44.2  ,A,12212 
2020/9/30 ,7:8:37  ,47.5  ,A,12213 
2020/9/30 ,7:8:39  ,54.7  ,A,12214 
2020/9/30 ,7:8:41  ,50.7  ,A,12215 
2020/9/30 ,7:8:43  ,49.6  ,A,12216 
2020/9/30 ,7:8:45  ,50.3  ,A,12217 
2020/9/30 ,7:8:47  ,44.1  ,A,12218 
2020/9/30 ,7:8:49  ,64.3  ,A,12219 
2020/9/30 ,7:8:51  ,44.5  ,A,12220 
2020/9/30 ,7:8:53  ,47.1  ,A,12221 
2020/9/30 ,7:8:55  ,60.5  ,A,12222 
2020/9/30 ,7:8:57  ,58.2  ,A,12223 
2020/9/30 ,7:8:59  ,47.7  ,A,12224 
2020/9/30 ,7:9:1   ,44.4  ,A,12225 
2020/9/30 ,7:9:3   ,47.3  ,A,12226 
2020/9/30 ,7:9:5   ,54.0  ,A,12227 
2020/9/30 ,7:9:7   ,59.9  ,A,12228 
2020/9/30 ,7:9:9   ,62.2  ,A,12229 
2020/9/30 ,7:9:11  ,62.2  ,A,12230 
2020/9/30 ,7:9:13  ,46.8  ,A,12231 
2020/9/30 ,7:9:15  ,46.6  ,A,12232 
2020/9/30 ,7:9:17  ,43.9  ,A,12233 
2020/9/30 ,7:9:19  ,43.9  ,A,12234 
2020/9/30 ,7:9:21  ,43.9  ,A,12235 
2020/9/30 ,7:9:23  ,45.9  ,A,12236 
2020/9/30 ,7:9:25  ,46.7  ,A,12237 
2020/9/30 ,7:9:27  ,51.7  ,A,12238 
2020/9/30 ,7:9:29  ,50.4  ,A,12239 
2020/9/30 ,7:9:37  ,52.1  ,A,12240 
2020/9/30 ,7:9:39  ,51.3  ,A,12241 
2020/9/30 ,7:9:41  ,59.8  ,A,12242 
2020/9/30 ,7:9:43  ,59.8  ,A,12243 
2020/9/30 ,7:9:45  ,43.8  ,A,12244 
2020/9/30 ,7:9:47  ,45.3  ,A,12245 
2020/9/30 ,7:9:49  ,49.8  ,A,12246 
2020/9/30 ,7:9:51  ,63.9  ,A,12247 
2020/9/30 ,7:9:53  ,56.4  ,A,12248 
2020/9/30 ,7:9:55  ,56.4  ,A,12249 
2020/9/30 ,7:9:57  ,63.3  ,A,12250 
2020/9/30 ,7:9:59  ,63.3  ,A,12251 
2020/9/30 ,7:10:1  ,51.0  ,A,12252 
2020/9/30 ,7:10:3  ,44.0  ,A,12253 
2020/9/30 ,7:10:5  ,49.4  ,A,12254 
2020/9/30 ,7:10:7  ,46.7  ,A,12255 
2020/9/30 ,7:10:9  ,46.7  ,A,12256 
2020/9/30 ,7:10:11 ,43.8  ,A,12257 
2020/9/30 ,7:10:13 ,43.8  ,A,12258 
2020/9/30 ,7:10:15 ,43.9  ,A,12259 
2020/9/30 ,7:10:17 ,43.8  ,A,12260 
2020/9/30 ,7:10:19 ,43.8  ,A,12261 
2020/9/30 ,7:10:21 ,43.8  ,A,12262 
2020/9/30 ,7:10:23 ,43.9  ,A,12263 
2020/9/30 ,7:10:25 ,43.9  ,A,12264 
2020/9/30 ,7:10:27 ,43.9  ,A,12265 
2020/9/30 ,7:10:29 ,43.9  ,A,12266 
2020/9/30 ,7:10:31 ,43.9  ,A,12267 
2020/9/30 ,7:10:33 ,43.9  ,A,12268 
2020/9/30 ,7:10:35 ,43.9  ,A,12269 
2020/9/30 ,7:10:37 ,43.8  ,A,12270 
2020/9/30 ,7:10:39 ,44.0  ,A,12271 
2020/9/30 ,7:10:41 ,43.9  ,A,12272 
2020/9/30 ,7:10:43 ,44.0  ,A,12273 
2020/9/30 ,7:10:45 ,44.0  ,A,12274 
2020/9/30 ,7:10:47 ,43.9  ,A,12275 
2020/9/30 ,7:10:49 ,43.9  ,A,12276 
2020/9/30 ,7:10:51 ,43.9  ,A,12277 
2020/9/30 ,7:10:53 ,43.9  ,A,12278 
2020/9/30 ,7:10:55 ,43.8  ,A,12279 
2020/9/30 ,7:10:57 ,43.9  ,A,12280 
2020/9/30 ,7:10:59 ,43.9  ,A,12281 
2020/9/30 ,7:11:1  ,43.9  ,A,12282 
2020/9/30 ,7:11:3  ,44.0  ,A,12283 
2020/9/30 ,7:11:5  ,43.9  ,A,12284 
2020/9/30 ,7:11:7  ,44.0  ,A,12285 
2020/9/30 ,7:11:9  ,43.9  ,A,12286 
2020/9/30 ,7:11:11 ,43.9  ,A,12287 
2020/9/30 ,7:11:13 ,52.6  ,A,12288 
2020/9/30 ,7:11:15 ,45.8  ,A,12289 
2020/9/30 ,7:11:17 ,48.8  ,A,12290 
2020/9/30 ,7:11:19 ,48.8  ,A,12291 
2020/9/30 ,7:11:21 ,43.8  ,A,12292 
2020/9/30 ,7:11:23 ,43.9  ,A,12293 
2020/9/30 ,7:11:25 ,43.8  ,A,12294 
2020/9/30 ,7:11:27 ,43.8  ,A,12295 
2020/9/30 ,7:11:29 ,46.5  ,A,12296 
2020/9/30 ,7:11:31 ,45.5  ,A,12297 
2020/9/30 ,7:11:33 ,43.9  ,A,12298 
2020/9/30 ,7:11:35 ,45.1  ,A,12299 
2020/9/30 ,7:11:43 ,43.9  ,A,12300 
2020/9/30 ,7:11:45 ,46.3  ,A,12301 
2020/9/30 ,7:11:47 ,64.8  ,A,12302 
2020/9/30 ,7:11:49 ,54.1  ,A,12303 
2020/9/30 ,7:11:51 ,56.2  ,A,12304 
2020/9/30 ,7:11:53 ,57.8  ,A,12305 
2020/9/30 ,7:11:55 ,56.2  ,A,12306 
2020/9/30 ,7:11:57 ,43.9  ,A,12307 
2020/9/30 ,7:11:59 ,43.9  ,A,12308 
2020/9/30 ,7:12:1  ,43.9  ,A,12309 
2020/9/30 ,7:12:3  ,43.9  ,A,12310 
2020/9/30 ,7:12:5  ,43.9  ,A,12311 
2020/9/30 ,7:12:7  ,43.8  ,A,12312 
2020/9/30 ,7:12:9  ,43.7  ,A,12313 
2020/9/30 ,7:12:11 ,43.9  ,A,12314 
2020/9/30 ,7:12:13 ,44.0  ,A,12315 
2020/9/30 ,7:12:15 ,43.8  ,A,12316 
2020/9/30 ,7:12:17 ,43.8  ,A,12317 
2020/9/30 ,7:12:19 ,43.9  ,A,12318 
2020/9/30 ,7:12:21 ,43.8  ,A,12319 
2020/9/30 ,7:12:23 ,43.9  ,A,12320 
2020/9/30 ,7:12:25 ,43.9  ,A,12321 
2020/9/30 ,7:12:27 ,44.0  ,A,12322 
2020/9/30 ,7:12:29 ,43.9  ,A,12323 
2020/9/30 ,7:12:31 ,43.9  ,A,12324 
2020/9/30 ,7:12:33 ,43.9  ,A,12325 
2020/9/30 ,7:12:35 ,43.8  ,A,12326 
2020/9/30 ,7:12:37 ,45.3  ,A,12327 
2020/9/30 ,7:12:39 ,43.8  ,A,12328 
2020/9/30 ,7:12:41 ,43.8  ,A,12329 
2020/9/30 ,7:12:43 ,43.8  ,A,12330 
2020/9/30 ,7:12:45 ,43.7  ,A,12331 
2020/9/30 ,7:12:47 ,43.7  ,A,12332 
2020/9/30 ,7:12:49 ,43.7  ,A,12333 
2020/9/30 ,7:12:51 ,43.7  ,A,12334 
2020/9/30 ,7:12:53 ,49.0  ,A,12335 
2020/9/30 ,7:12:55 ,58.8  ,A,12336 
2020/9/30 ,7:12:57 ,43.9  ,A,12337 
2020/9/30 ,7:12:59 ,43.9  ,A,12338 
2020/9/30 ,7:13:1  ,44.3  ,A,12339 
2020/9/30 ,7:13:3  ,43.8  ,A,12340 
2020/9/30 ,7:13:5  ,43.8  ,A,12341 
2020/9/30 ,7:13:7  ,43.8  ,A,12342 
2020/9/30 ,7:13:9  ,61.3  ,A,12343 
2020/9/30 ,7:13:11 ,61.3  ,A,12344 
2020/9/30 ,7:13:13 ,50.2  ,A,12345 
2020/9/30 ,7:13:15 ,50.3  ,A,12346 
2020/9/30 ,7:13:17 ,47.2  ,A,12347 
2020/9/30 ,7:13:19 ,43.9  ,A,12348 
2020/9/30 ,7:13:21 ,44.2  ,A,12349 
2020/9/30 ,7:13:23 ,55.9  ,A,12350 
2020/9/30 ,7:13:25 ,55.9  ,A,12351 
2020/9/30 ,7:13:27 ,59.3  ,A,12352 
2020/9/30 ,7:13:29 ,62.7  ,A,12353 
2020/9/30 ,7:13:31 ,44.3  ,A,12354 
2020/9/30 ,7:13:33 ,45.1  ,A,12355 
2020/9/30 ,7:13:35 ,43.8  ,A,12356 
2020/9/30 ,7:13:37 ,43.9  ,A,12357 
2020/9/30 ,7:13:39 ,43.9  ,A,12358 
2020/9/30 ,7:13:41 ,45.2  ,A,12359 
2020/9/30 ,7:13:49 ,43.9  ,A,12360 
2020/9/30 ,7:13:51 ,43.9  ,A,12361 
2020/9/30 ,7:13:53 ,44.2  ,A,12362 
2020/9/30 ,7:13:55 ,43.9  ,A,12363 
2020/9/30 ,7:13:57 ,43.9  ,A,12364 
2020/9/30 ,7:13:59 ,43.8  ,A,12365 
2020/9/30 ,7:14:1  ,46.8  ,A,12366 
2020/9/30 ,7:14:3  ,43.8  ,A,12367 
2020/9/30 ,7:14:5  ,45.2  ,A,12368 
2020/9/30 ,7:14:7  ,44.0  ,A,12369 
2020/9/30 ,7:14:9  ,43.8  ,A,12370 
2020/9/30 ,7:14:11 ,44.0  ,A,12371 
2020/9/30 ,7:14:13 ,43.9  ,A,12372 
2020/9/30 ,7:14:15 ,46.0  ,A,12373 
2020/9/30 ,7:14:17 ,46.0  ,A,12374 
2020/9/30 ,7:14:19 ,51.2  ,A,12375 
2020/9/30 ,7:14:21 ,48.5  ,A,12376 
2020/9/30 ,7:14:23 ,46.4  ,A,12377 
2020/9/30 ,7:14:25 ,51.4  ,A,12378 
2020/9/30 ,7:14:27 ,45.8  ,A,12379 
2020/9/30 ,7:14:29 ,50.8  ,A,12380 
2020/9/30 ,7:14:31 ,55.1  ,A,12381 
2020/9/30 ,7:14:33 ,48.5  ,A,12382 
2020/9/30 ,7:14:35 ,53.8  ,A,12383 
2020/9/30 ,7:14:37 ,54.0  ,A,12384 
2020/9/30 ,7:14:39 ,49.3  ,A,12385 
2020/9/30 ,7:14:41 ,55.9  ,A,12386 
2020/9/30 ,7:14:43 ,55.9  ,A,12387 
2020/9/30 ,7:14:45 ,54.1  ,A,12388 
2020/9/30 ,7:14:47 ,55.5  ,A,12389 
2020/9/30 ,7:14:49 ,55.5  ,A,12390 
2020/9/30 ,7:14:51 ,44.9  ,A,12391 
2020/9/30 ,7:14:53 ,52.1  ,A,12392 
2020/9/30 ,7:14:55 ,66.4  ,A,12393 
2020/9/30 ,7:14:57 ,45.5  ,A,12394 
2020/9/30 ,7:14:59 ,48.6  ,A,12395 
2020/9/30 ,7:15:1  ,43.9  ,A,12396 
2020/9/30 ,7:15:3  ,43.9  ,A,12397 
2020/9/30 ,7:15:5  ,44.0  ,A,12398 
2020/9/30 ,7:15:7  ,43.8  ,A,12399 
2020/9/30 ,7:15:9  ,43.8  ,A,12400 
2020/9/30 ,7:15:11 ,43.8  ,A,12401 
2020/9/30 ,7:15:13 ,43.8  ,A,12402 
2020/9/30 ,7:15:15 ,43.9  ,A,12403 
2020/9/30 ,7:15:17 ,43.9  ,A,12404 
2020/9/30 ,7:15:19 ,43.8  ,A,12405 
2020/9/30 ,7:15:21 ,43.8  ,A,12406 
2020/9/30 ,7:15:23 ,43.8  ,A,12407 
2020/9/30 ,7:15:25 ,43.8  ,A,12408 
2020/9/30 ,7:15:27 ,43.8  ,A,12409 
2020/9/30 ,7:15:29 ,43.8  ,A,12410 
2020/9/30 ,7:15:31 ,43.9  ,A,12411 
2020/9/30 ,7:15:33 ,43.9  ,A,12412 
2020/9/30 ,7:15:35 ,44.2  ,A,12413 
2020/9/30 ,7:15:37 ,44.0  ,A,12414 
2020/9/30 ,7:15:39 ,43.9  ,A,12415 
2020/9/30 ,7:15:41 ,44.0  ,A,12416 
2020/9/30 ,7:15:43 ,44.0  ,A,12417 
2020/9/30 ,7:15:45 ,43.9  ,A,12418 
2020/9/30 ,7:15:47 ,43.9  ,A,12419 
2020/9/30 ,7:15:55 ,44.0  ,A,12420 
2020/9/30 ,7:15:57 ,43.7  ,A,12421 
2020/9/30 ,7:15:59 ,43.7  ,A,12422 
2020/9/30 ,7:16:1  ,43.8  ,A,12423 
2020/9/30 ,7:16:3  ,43.8  ,A,12424 
2020/9/30 ,7:16:5  ,44.1  ,A,12425 
2020/9/30 ,7:16:7  ,43.9  ,A,12426 
2020/9/30 ,7:16:9  ,43.9  ,A,12427 
2020/9/30 ,7:16:11 ,44.2  ,A,12428 
2020/9/30 ,7:16:13 ,44.1  ,A,12429 
2020/9/30 ,7:16:15 ,44.1  ,A,12430 
2020/9/30 ,7:16:17 ,43.8  ,A,12431 
2020/9/30 ,7:16:19 ,43.9  ,A,12432 
2020/9/30 ,7:16:21 ,43.9  ,A,12433 
2020/9/30 ,7:16:23 ,43.9  ,A,12434 
2020/9/30 ,7:16:25 ,43.8  ,A,12435 
2020/9/30 ,7:16:27 ,44.2  ,A,12436 
2020/9/30 ,7:16:29 ,43.8  ,A,12437 
2020/9/30 ,7:16:31 ,43.9  ,A,12438 
2020/9/30 ,7:16:33 ,44.3  ,A,12439 
2020/9/30 ,7:16:35 ,43.9  ,A,12440 
2020/9/30 ,7:16:37 ,43.9  ,A,12441 
2020/9/30 ,7:16:39 ,43.8  ,A,12442 
2020/9/30 ,7:16:41 ,43.9  ,A,12443 
2020/9/30 ,7:16:43 ,44.2  ,A,12444 
2020/9/30 ,7:16:45 ,44.1  ,A,12445 
2020/9/30 ,7:16:47 ,44.1  ,A,12446 
2020/9/30 ,7:16:49 ,44.0  ,A,12447 
2020/9/30 ,7:16:51 ,44.0  ,A,12448 
2020/9/30 ,7:16:53 ,43.8  ,A,12449 
2020/9/30 ,7:16:55 ,44.1  ,A,12450 
2020/9/30 ,7:16:57 ,44.0  ,A,12451 
2020/9/30 ,7:16:59 ,43.8  ,A,12452 
2020/9/30 ,7:17:1  ,43.9  ,A,12453 
2020/9/30 ,7:17:3  ,43.9  ,A,12454 
2020/9/30 ,7:17:5  ,44.4  ,A,12455 
2020/9/30 ,7:17:7  ,43.9  ,A,12456 
2020/9/30 ,7:17:9  ,43.9  ,A,12457 
2020/9/30 ,7:17:11 ,44.0  ,A,12458 
2020/9/30 ,7:17:13 ,44.0  ,A,12459 
2020/9/30 ,7:17:15 ,44.0  ,A,12460 
2020/9/30 ,7:17:17 ,43.8  ,A,12461 
2020/9/30 ,7:17:19 ,43.8  ,A,12462 
2020/9/30 ,7:17:21 ,46.2  ,A,12463 
2020/9/30 ,7:17:23 ,45.2  ,A,12464 
2020/9/30 ,7:17:25 ,51.8  ,A,12465 
2020/9/30 ,7:17:27 ,43.7  ,A,12466 
2020/9/30 ,7:17:29 ,44.3  ,A,12467 
2020/9/30 ,7:17:31 ,43.7  ,A,12468 
2020/9/30 ,7:17:33 ,43.8  ,A,12469 
2020/9/30 ,7:17:35 ,43.8  ,A,12470 
2020/9/30 ,7:17:37 ,43.8  ,A,12471 
2020/9/30 ,7:17:39 ,43.9  ,A,12472 
2020/9/30 ,7:17:41 ,43.8  ,A,12473 
2020/9/30 ,7:17:43 ,43.8  ,A,12474 
2020/9/30 ,7:17:45 ,43.8  ,A,12475 
2020/9/30 ,7:17:47 ,43.8  ,A,12476 
2020/9/30 ,7:17:49 ,43.9  ,A,12477 
2020/9/30 ,7:17:51 ,43.7  ,A,12478 
2020/9/30 ,7:17:53 ,43.7  ,A,12479 
2020/9/30 ,7:18:1  ,43.8  ,A,12480 
2020/9/30 ,7:18:3  ,43.9  ,A,12481 
2020/9/30 ,7:18:5  ,44.0  ,A,12482 
2020/9/30 ,7:18:7  ,43.9  ,A,12483 
2020/9/30 ,7:18:9  ,43.9  ,A,12484 
2020/9/30 ,7:18:11 ,44.0  ,A,12485 
2020/9/30 ,7:18:13 ,43.9  ,A,12486 
2020/9/30 ,7:18:15 ,44.0  ,A,12487 
2020/9/30 ,7:18:17 ,44.0  ,A,12488 
2020/9/30 ,7:18:19 ,43.9  ,A,12489 
2020/9/30 ,7:18:21 ,43.9  ,A,12490 
2020/9/30 ,7:18:23 ,43.9  ,A,12491 
2020/9/30 ,7:18:25 ,43.8  ,A,12492 
2020/9/30 ,7:18:27 ,43.7  ,A,12493 
2020/9/30 ,7:18:29 ,43.8  ,A,12494 
2020/9/30 ,7:18:31 ,43.9  ,A,12495 
2020/9/30 ,7:18:33 ,43.8  ,A,12496 
2020/9/30 ,7:18:35 ,43.9  ,A,12497 
2020/9/30 ,7:18:37 ,43.9  ,A,12498 
2020/9/30 ,7:18:39 ,44.0  ,A,12499 
2020/9/30 ,7:18:41 ,43.9  ,A,12500 
2020/9/30 ,7:18:43 ,43.9  ,A,12501 
2020/9/30 ,7:18:45 ,44.0  ,A,12502 
2020/9/30 ,7:18:47 ,43.8  ,A,12503 
2020/9/30 ,7:18:49 ,43.9  ,A,12504 
2020/9/30 ,7:18:51 ,44.0  ,A,12505 
2020/9/30 ,7:18:53 ,44.1  ,A,12506 
2020/9/30 ,7:18:55 ,44.1  ,A,12507 
2020/9/30 ,7:18:57 ,44.4  ,A,12508 
2020/9/30 ,7:18:59 ,44.1  ,A,12509 
2020/9/30 ,7:19:1  ,44.0  ,A,12510 
2020/9/30 ,7:19:3  ,44.0  ,A,12511 
2020/9/30 ,7:19:5  ,43.9  ,A,12512 
2020/9/30 ,7:19:7  ,43.7  ,A,12513 
2020/9/30 ,7:19:9  ,43.8  ,A,12514 
2020/9/30 ,7:19:11 ,43.9  ,A,12515 
2020/9/30 ,7:19:13 ,43.8  ,A,12516 
2020/9/30 ,7:19:15 ,43.8  ,A,12517 
2020/9/30 ,7:19:17 ,44.0  ,A,12518 
2020/9/30 ,7:19:19 ,43.9  ,A,12519 
2020/9/30 ,7:19:21 ,44.0  ,A,12520 
2020/9/30 ,7:19:23 ,44.0  ,A,12521 
2020/9/30 ,7:19:25 ,43.9  ,A,12522 
2020/9/30 ,7:19:27 ,43.8  ,A,12523 
2020/9/30 ,7:19:29 ,43.9  ,A,12524 
2020/9/30 ,7:19:31 ,43.8  ,A,12525 
2020/9/30 ,7:19:33 ,43.8  ,A,12526 
2020/9/30 ,7:19:35 ,43.9  ,A,12527 
2020/9/30 ,7:19:37 ,43.8  ,A,12528 
2020/9/30 ,7:19:39 ,43.9  ,A,12529 
2020/9/30 ,7:19:41 ,43.8  ,A,12530 
2020/9/30 ,7:19:43 ,43.9  ,A,12531 
2020/9/30 ,7:19:45 ,43.9  ,A,12532 
2020/9/30 ,7:19:47 ,43.9  ,A,12533 
2020/9/30 ,7:19:49 ,43.9  ,A,12534 
2020/9/30 ,7:19:51 ,43.8  ,A,12535 
2020/9/30 ,7:19:53 ,43.9  ,A,12536 
2020/9/30 ,7:19:55 ,43.8  ,A,12537 
2020/9/30 ,7:19:57 ,43.9  ,A,12538 
2020/9/30 ,7:19:59 ,44.1  ,A,12539 
2020/9/30 ,7:20:7  ,45.4  ,A,12540 
2020/9/30 ,7:20:9  ,44.8  ,A,12541 
2020/9/30 ,7:20:11 ,47.3  ,A,12542 
2020/9/30 ,7:20:13 ,44.6  ,A,12543 
2020/9/30 ,7:20:15 ,44.6  ,A,12544 
2020/9/30 ,7:20:17 ,43.8  ,A,12545 
2020/9/30 ,7:20:19 ,43.9  ,A,12546 
2020/9/30 ,7:20:21 ,44.1  ,A,12547 
2020/9/30 ,7:20:23 ,44.1  ,A,12548 
2020/9/30 ,7:20:25 ,46.6  ,A,12549 
2020/9/30 ,7:20:27 ,63.1  ,A,12550 
2020/9/30 ,7:20:29 ,58.7  ,A,12551 
